Matthews,Construction,SingleSite,1-3Employees,4-9Employees,Residential,N,N,1991-2000,Upto$2M
Charlotte,FinanceInsuranceandRealEstate,SingleSite,1-3Employees,1-3Employees,Office,N,N,After2010,Upto$2M
Charlotte,Construction,SingleSite,25-49Employees,250-499Employees,Industrial,Y,N,1981-1990,$10Mto$25M
Charlotte,Services,SingleSite,4-9Employees,4-9Employees,Office,N,Y,After2010,Upto$2M
Charlotte,WholesaleTrade,Headquarters,4-9Employees,4-9Employees,Industrial,Y,N,1961-1970,Upto$2M
Charlotte,Services,SingleSite,4-9Employees,4-9Employees,Office,N,N,2001-2005,Upto$2M
Charlotte,Construction,SingleSite,4-9Employees,10-24Employees,Industrial,Y,N,1981-1990,Upto$2M
Charlotte,RetailTrade,Headquarters,4-9Employees,10-24Employees,Retail,N,N,1981-1990,$2Mto$10M
Charlotte,RetailTrade,SingleSite,4-9Employees,4-9Employees,Retail,N,N,1981-1990,Upto$2M
Charlotte,AgricultureForestryandFishing,SingleSite,1-3Employees,4-9Employees,Residential,N,N,1991-2000,Upto$2M
Charlotte,FinanceInsuranceandRealEstate,SingleSite,4-9Employees,4-9Employees,Office,Y,N,1750-1950,$2Mto$10M
Charlotte,RetailTrade,Headquarters,4-9Employees,10-24Employees,Retail,N,N,2006-2010,Upto$2M
Charlotte,Manufacturing,SingleSite,1-3Employees,1-3Employees,Industrial,N,N,After2010,Upto$2M
Charlotte,WholesaleTrade,SingleSite,25-49Employees,25-49Employees,Industrial,Y,Y,1971-1980,$10Mto$25M
Charlotte,Services,SingleSite,1-3Employees,1-3Employees,Residential,N,Y,After2010,Upto$2M
Huntersville,RetailTrade,SingleSite,10-24Employees,10-24Employees,Retail,N,N,After2010,Upto$2M
Charlotte,FinanceInsuranceandRealEstate,SingleSite,1-3Employees,1-3Employees,Residential,N,N,2001-2005,Upto$2M
Matthews,AgricultureForestryandFishing,SingleSite,1-3Employees,1-3Employees,Residential,N,N,1981-1990,Upto$2M
Charlotte,AgricultureForestryandFishing,SingleSite,1-3Employees,1-3Employees,Residential,N,N,After2010,Upto$2M
Charlotte,AgricultureForestryandFishing,SingleSite,1-3Employees,1-3Employees,Residential,N,N,2006-2010,Upto$2M
Davidson,FinanceInsuranceandRealEstate,SingleSite,4-9Employees,4-9Employees,Office,Y,N,1991-2000,Upto$2M
Charlotte,Services,SingleSite,4-9Employees,4-9Employees,Residential,N,N,1991-2000,Upto$2M
Charlotte,FinanceInsuranceandRealEstate,SingleSite,1-3Employees,1-3Employees,Miscellaneous,N,N,1991-2000,Upto$2M
Charlotte,Services,SingleSite,4-9Employees,4-9Employees,Residential,N,N,1981-1990,Upto$2M
Charlotte,FinanceInsuranceandRealEstate,SingleSite,1-3Employees,1-3Employees,Office,N,N,1991-2000,Upto$2M
Charlotte,Construction,SingleSite,1-3Employees,1-3Employees,Industrial,N,N,2001-2005,Upto$2M
Charlotte,Services,SingleSite,1-3Employees,1-3Employees,Office,N,N,1991-2000,Upto$2M
Charlotte,Services,SingleSite,1-3Employees,1-3Employees,Residential,N,Y,After2010,Upto$2M
Pineville,RetailTrade,SingleSite,4-9Employees,4-9Employees,Miscellaneous,Y,N,1981-1990,Upto$2M
Charlotte,Services,SingleSite,1-3Employees,1-3Employees,Office,N,N,After2010,Upto$2M
Cornelius,Services,SingleSite,10-24Employees,10-24Employees,Retail,N,N,1991-2000,Upto$2M
Charlotte,FinanceInsuranceandRealEstate,Headquarters,50-99Employees,100-249Employees,Office,Y,N,1961-1970,$25Mto$50M
Charlotte,Services,SingleSite,1-3Employees,1-3Employees,Residential,N,N,After2010,Upto$2M
Charlotte,RetailTrade,SingleSite,1-3Employees,1-3Employees,Retail,N,N,After2010,Upto$2M
Charlotte,Services,SingleSite,1-3Employees,1-3Employees,Residential,N,N,2006-2010,Upto$2M
Charlotte,Construction,SingleSite,1-3Employees,1-3Employees,Residential,N,N,1981-1990,Upto$2M
Charlotte,Construction,SingleSite,1-3Employees,1-3Employees,Residential,N,N,1981-1990,Upto$2M
Charlotte,WholesaleTrade,SingleSite,1-3Employees,1-3Employees,Industrial,Y,N,1981-1990,Upto$2M
Charlotte,Services,SingleSite,4-9Employees,4-9Employees,Office,N,N,1991-2000,$2Mto$10M
Charlotte,WholesaleTrade,SingleSite,10-24Employees,10-24Employees,Office,Y,N,1981-1990,Upto$2M
Charlotte,Construction,SingleSite,1-3Employees,4-9Employees,Residential,N,N,1971-1980,Upto$2M
Charlotte,Construction,SingleSite,1-3Employees,1-3Employees,Residential,N,N,2001-2005,Upto$2M
Huntersville,WholesaleTrade,SingleSite,1-3Employees,4-9Employees,Residential,N,N,1951-1960,Upto$2M
Charlotte,Services,SingleSite,1-3Employees,1-3Employees,Retail,N,N,1991-2000,Upto$2M
Charlotte,Services,SingleSite,1-3Employees,1-3Employees,Retail,N,N,1991-2000,Upto$2M
Matthews,Services,Headquarters,4-9Employees,10-24Employees,Office,N,N,1991-2000,Upto$2M
Charlotte,Manufacturing,SingleSite,4-9Employees,4-9Employees,Industrial,Y,N,1961-1970,Upto$2M
Charlotte,TransportationandPublicUtilities,SingleSite,1-3Employees,1-3Employees,Residential,N,N,After2010,Upto$2M
Charlotte,Services,SingleSite,1-3Employees,1-3Employees,Office,N,N,1981-1990,Upto$2M
Charlotte,Services,SingleSite,4-9Employees,4-9Employees,Industrial/Office,N,N,After2010,Upto$2M
Charlotte,FinanceInsuranceandRealEstate,SingleSite,4-9Employees,4-9Employees,Industrial/Office,N,N,1981-1990,Upto$2M
Cornelius,Services,SingleSite,1-3Employees,1-3Employees,Office/Retail,N,N,1991-2000,Upto$2M
Charlotte,Services,SingleSite,1-3Employees,1-3Employees,Office,N,N,1981-1990,Upto$2M
Charlotte,RetailTrade,SingleSite,1-3Employees,1-3Employees,Retail,N,N,2006-2010,Upto$2M
Charlotte,Services,SingleSite,1-3Employees,1-3Employees,Office,N,N,1981-1990,Upto$2M
Charlotte,Services,SingleSite,4-9Employees,4-9Employees,Office,N,N,1971-1980,Upto$2M
Matthews,Services,SingleSite,10-24Employees,10-24Employees,Office,N,N,1991-2000,Upto$2M
Charlotte,RetailTrade,Headquarters,4-9Employees,10-24Employees,Retail,Y,N,1961-1970,Upto$2M
Huntersville,AgricultureForestryandFishing,SingleSite,1-3Employees,1-3Employees,Residential,N,N,1991-2000,Upto$2M
Charlotte,FinanceInsuranceandRealEstate,SingleSite,10-24Employees,10-24Employees,Office,N,N,2001-2005,$10Mto$25M
Charlotte,Construction,SingleSite,4-9Employees,10-24Employees,Office,Y,N,After2010,$2Mto$10M
Charlotte,Construction,SingleSite,10-24Employees,25-49Employees,Industrial,Y,N,2006-2010,$2Mto$10M
Charlotte,Construction,SingleSite,10-24Employees,25-49Employees,Industrial,Y,N,1750-1950,$2Mto$10M
Charlotte,FinanceInsuranceandRealEstate,SingleSite,1-3Employees,1-3Employees,Office,N,N,1971-1980,Upto$2M
Charlotte,TransportationandPublicUtilities,SingleSite,1-3Employees,1-3Employees,Residential,N,N,After2010,Upto$2M
Charlotte,Construction,SingleSite,1-3Employees,1-3Employees,Residential,N,N,After2010,Upto$2M
Charlotte,I,SingleSite,4-9Employees,4-9Employees,Office,Y,N,1961-1970,Upto$2M
Charlotte,WholesaleTrade,SingleSite,1-3Employees,1-3Employees,Residential,N,N,1991-2000,Upto$2M
Charlotte,Services,SingleSite,1-3Employees,1-3Employees,Office,N,N,1991-2000,Upto$2M
Charlotte,Services,SingleSite,1-3Employees,1-3Employees,Industrial,N,N,After2010,Upto$2M
Cornelius,Services,SingleSite,4-9Employees,4-9Employees,Retail,N,N,1991-2000,Upto$2M
Charlotte,Services,SingleSite,4-9Employees,4-9Employees,Retail,N,N,2001-2005,Upto$2M
Charlotte,FinanceInsuranceandRealEstate,SingleSite,1-3Employees,1-3Employees,Industrial/Office,Y,N,1961-1970,$2Mto$10M
Charlotte,RetailTrade,SingleSite,1-3Employees,1-3Employees,Office,N,N,After2010,Upto$2M
Charlotte,Services,SingleSite,1-3Employees,1-3Employees,Office,N,N,1981-1990,Upto$2M
Charlotte,Services,SingleSite,1-3Employees,1-3Employees,Office,N,N,1971-1980,Upto$2M
Charlotte,Services,SingleSite,1-3Employees,1-3Employees,Office,N,N,1961-1970,Upto$2M
Cornelius,FinanceInsuranceandRealEstate,SingleSite,1-3Employees,1-3Employees,Residential,N,N,2006-2010,Upto$2M
Charlotte,Construction,SingleSite,1-3Employees,1-3Employees,Retail,N,N,After2010,Upto$2M
Charlotte,WholesaleTrade,SingleSite,4-9Employees,4-9Employees,Industrial,N,N,1961-1970,$2Mto$10M
Charlotte,Services,SingleSite,10-24Employees,10-24Employees,Industrial,N,N,1750-1950,Upto$2M
Charlotte,TransportationandPublicUtilities,Headquarters,10-24Employees,25-49Employees,Industrial,N,N,1981-1990,$2Mto$10M
Cornelius,Services,SingleSite,4-9Employees,4-9Employees,Miscellaneous,N,N,2001-2005,Upto$2M
Charlotte,Construction,SingleSite,1-3Employees,1-3Employees,Residential,N,N,2006-2010,Upto$2M
Charlotte,Services,SingleSite,1-3Employees,1-3Employees,Residential,N,N,After2010,Upto$2M
Charlotte,Construction,SingleSite,1-3Employees,4-9Employees,Industrial,Y,N,1981-1990,Upto$2M
Charlotte,Manufacturing,SingleSite,10-24Employees,10-24Employees,Industrial,N,N,1981-1990,Upto$2M
Charlotte,FinanceInsuranceandRealEstate,SingleSite,1-3Employees,1-3Employees,Residential,N,N,1981-1990,Upto$2M
Charlotte,WholesaleTrade,Headquarters,10-24Employees,10-24Employees,Industrial,Y,N,1981-1990,$2Mto$10M
Charlotte,TransportationandPublicUtilities,SingleSite,1-3Employees,1-3Employees,Residential,N,N,After2010,Upto$2M
Charlotte,WholesaleTrade,SingleSite,1-3Employees,1-3Employees,Retail,N,Y,1991-2000,Upto$2M
Charlotte,Services,SingleSite,4-9Employees,4-9Employees,Office,N,N,2001-2005,Upto$2M
Charlotte,Construction,SingleSite,1-3Employees,1-3Employees,Residential,N,N,After2010,Upto$2M
Charlotte,RetailTrade,SingleSite,10-24Employees,10-24Employees,Industrial,Y,N,1750-1950,$2Mto$10M
Charlotte,Construction,SingleSite,10-24Employees,10-24Employees,Industrial,Y,N,1750-1950,Upto$2M
Charlotte,Construction,SingleSite,1-3Employees,1-3Employees,Residential,N,N,After2010,Upto$2M
Charlotte,Services,SingleSite,1-3Employees,1-3Employees,Retail,N,N,1991-2000,Upto$2M
Charlotte,Construction,SingleSite,1-3Employees,4-9Employees,Industrial,N,N,2006-2010,Upto$2M
Huntersville,Construction,SingleSite,1-3Employees,1-3Employees,Residential,N,N,After2010,Upto$2M
Charlotte,RetailTrade,SingleSite,1-3Employees,1-3Employees,Retail,N,N,2001-2005,Upto$2M
Charlotte,Services,SingleSite,1-3Employees,1-3Employees,Retail,N,N,After2010,Upto$2M
Huntersville,Services,SingleSite,4-9Employees,4-9Employees,Retail,N,N,After2010,Upto$2M
Charlotte,Services,SingleSite,4-9Employees,4-9Employees,Office,Y,N,1981-1990,$2Mto$10M
Charlotte,Services,SingleSite,10-24Employees,10-24Employees,Office,N,N,2006-2010,Upto$2M
Charlotte,FinanceInsuranceandRealEstate,SingleSite,1-3Employees,1-3Employees,Office,N,N,1961-1970,Upto$2M
Charlotte,Services,SingleSite,1-3Employees,1-3Employees,Office,Y,N,1981-1990,Upto$2M
Charlotte,WholesaleTrade,Headquarters,10-24Employees,25-49Employees,Industrial,Y,N,1951-1960,$10Mto$25M
Charlotte,Services,SingleSite,1-3Employees,1-3Employees,Retail,N,N,After2010,Upto$2M
Charlotte,Services,SingleSite,1-3Employees,1-3Employees,Retail,N,N,1991-2000,Upto$2M
Charlotte,Services,SingleSite,1-3Employees,1-3Employees,Retail,N,N,After2010,Upto$2M
Charlotte,Services,SingleSite,1-3Employees,1-3Employees,Retail,N,N,After2010,Upto$2M
Charlotte,Services,SingleSite,1-3Employees,1-3Employees,Office,N,N,2001-2005,Upto$2M
Charlotte,Services,SingleSite,4-9Employees,4-9Employees,Retail,N,N,1991-2000,Upto$2M
Charlotte,Services,SingleSite,1-3Employees,1-3Employees,Retail,N,N,1991-2000,Upto$2M
Huntersville,Services,SingleSite,1-3Employees,1-3Employees,Retail,N,N,After2010,Upto$2M
Charlotte,Services,SingleSite,1-3Employees,1-3Employees,Retail,Y,N,2001-2005,Upto$2M
Charlotte,Services,SingleSite,1-3Employees,1-3Employees,Retail,N,N,1991-2000,Upto$2M
Charlotte,Services,SingleSite,4-9Employees,4-9Employees,Retail,N,N,2001-2005,Upto$2M
Charlotte,Services,SingleSite,1-3Employees,1-3Employees,Retail,N,N,2001-2005,Upto$2M
Charlotte,Services,SingleSite,1-3Employees,1-3Employees,Office,N,N,1991-2000,Upto$2M
Charlotte,Services,SingleSite,1-3Employees,1-3Employees,Industrial,N,N,1991-2000,Upto$2M
Charlotte,Services,SingleSite,1-3Employees,1-3Employees,Retail,N,N,After2010,Upto$2M
Charlotte,Services,SingleSite,1-3Employees,1-3Employees,Retail,N,N,After2010,Upto$2M
Charlotte,Services,SingleSite,1-3Employees,1-3Employees,Retail,N,N,2001-2005,Upto$2M
Matthews,Services,SingleSite,1-3Employees,1-3Employees,Industrial,N,N,1991-2000,Upto$2M
Charlotte,Services,SingleSite,1-3Employees,1-3Employees,Retail,N,N,2001-2005,Upto$2M
Charlotte,RetailTrade,SingleSite,1-3Employees,1-3Employees,Retail,N,N,2001-2005,Upto$2M
Charlotte,Services,SingleSite,1-3Employees,1-3Employees,Retail,N,N,1991-2000,Upto$2M
Charlotte,Services,Headquarters,4-9Employees,10-24Employees,Retail,N,N,2001-2005,Upto$2M
Charlotte,Services,SingleSite,1-3Employees,1-3Employees,Retail,N,N,1991-2000,Upto$2M
Charlotte,Services,SingleSite,4-9Employees,4-9Employees,Retail,N,N,1971-1980,Upto$2M
Charlotte,Services,SingleSite,1-3Employees,1-3Employees,Office,N,N,1991-2000,Upto$2M
Charlotte,Services,SingleSite,1-3Employees,1-3Employees,Retail,Y,N,1971-1980,Upto$2M
Charlotte,RetailTrade,SingleSite,1-3Employees,1-3Employees,Retail,Y,N,1991-2000,Upto$2M
Charlotte,Services,SingleSite,1-3Employees,1-3Employees,Residential,N,Y,1971-1980,Upto$2M
Charlotte,RetailTrade,SingleSite,25-49Employees,25-49Employees,Retail,N,N,2006-2010,Upto$2M
Charlotte,FinanceInsuranceandRealEstate,SingleSite,1-3Employees,1-3Employees,Office,Y,N,1961-1970,Upto$2M
Cornelius,Services,SingleSite,1-3Employees,1-3Employees,Residential,N,N,1991-2000,Upto$2M
Charlotte,WholesaleTrade,SingleSite,4-9Employees,4-9Employees,Retail,N,N,2001-2005,Upto$2M
Cornelius,Services,SingleSite,1-3Employees,1-3Employees,Office,N,N,2006-2010,Upto$2M
Charlotte,RetailTrade,SingleSite,1-3Employees,1-3Employees,Office,N,N,2006-2010,Upto$2M
Charlotte,Services,Headquarters,10-24Employees,10-24Employees,Office,Y,N,After2010,Upto$2M
Charlotte,Services,SingleSite,1-3Employees,1-3Employees,Retail,N,N,1750-1950,Upto$2M
Charlotte,Construction,SingleSite,10-24Employees,50-99Employees,Office,Y,N,1951-1960,$25Mto$50M
Charlotte,RetailTrade,SingleSite,10-24Employees,10-24Employees,Retail,Y,N,1750-1950,Upto$2M
Charlotte,AgricultureForestryandFishing,SingleSite,1-3Employees,10-24Employees,Office,N,N,1981-1990,Upto$2M
Cornelius,Services,Headquarters,1-3Employees,50-99Employees,Miscellaneous,Y,N,1991-2000,$2Mto$10M
Charlotte,WholesaleTrade,SingleSite,1-3Employees,1-3Employees,Residential,N,N,1981-1990,Upto$2M
Charlotte,RetailTrade,SingleSite,1-3Employees,1-3Employees,Residential,N,N,After2010,Upto$2M
Davidson,Services,SingleSite,1-3Employees,1-3Employees,Retail,N,N,2006-2010,Upto$2M
Charlotte,Services,SingleSite,1-3Employees,1-3Employees,Retail,N,N,After2010,Upto$2M
Pineville,Manufacturing,SingleSite,10-24Employees,10-24Employees,Industrial,N,N,After2010,Upto$2M
Charlotte,Services,SingleSite,1-3Employees,1-3Employees,Industrial,N,N,1981-1990,Upto$2M
Huntersville,AgricultureForestryandFishing,SingleSite,4-9Employees,4-9Employees,Office,Y,N,After2010,Upto$2M
Charlotte,FinanceInsuranceandRealEstate,SingleSite,4-9Employees,4-9Employees,Industrial/Office,N,N,2001-2005,Upto$2M
Charlotte,Services,SingleSite,25-49Employees,25-49Employees,Office,N,N,After2010,$10Mto$25M
Charlotte,Services,SingleSite,1-3Employees,1-3Employees,Office,Y,N,After2010,Upto$2M
Charlotte,Services,SingleSite,1-3Employees,1-3Employees,Residential,N,N,After2010,Upto$2M
Charlotte,RetailTrade,SingleSite,1-3Employees,1-3Employees,Residential,N,N,After2010,Upto$2M
Huntersville,Services,SingleSite,1-3Employees,1-3Employees,Retail,Y,N,1981-1990,Upto$2M
Charlotte,Services,SingleSite,1-3Employees,1-3Employees,Office,N,N,2001-2005,Upto$2M
Charlotte,Manufacturing,SingleSite,4-9Employees,4-9Employees,Industrial,N,N,2006-2010,Upto$2M
Charlotte,RetailTrade,SingleSite,4-9Employees,4-9Employees,Retail,N,N,2001-2005,Upto$2M
Charlotte,FinanceInsuranceandRealEstate,SingleSite,25-49Employees,25-49Employees,Office,N,Y,1981-1990,$2Mto$10M
Charlotte,Services,SingleSite,10-24Employees,10-24Employees,Retail,N,N,2006-2010,Upto$2M
Charlotte,Services,SingleSite,10-24Employees,10-24Employees,Retail,N,N,After2010,Upto$2M
Charlotte,WholesaleTrade,Headquarters,1-3Employees,4-9Employees,Residential,N,N,2001-2005,Upto$2M
Charlotte,RetailTrade,SingleSite,1-3Employees,1-3Employees,Residential,N,N,After2010,Upto$2M
Charlotte,Services,SingleSite,1-3Employees,1-3Employees,Office,N,N,2006-2010,Upto$2M
Charlotte,Services,SingleSite,1-3Employees,1-3Employees,Office,Y,N,2001-2005,Upto$2M
Charlotte,Services,SingleSite,1-3Employees,1-3Employees,Office,N,N,1991-2000,Upto$2M
Matthews,Services,SingleSite,1-3Employees,1-3Employees,Office,N,N,After2010,Upto$2M
Cornelius,Construction,SingleSite,1-3Employees,10-24Employees,Office,N,N,2001-2005,Upto$2M
Charlotte,Services,SingleSite,4-9Employees,4-9Employees,Office,N,N,1981-1990,Upto$2M
Charlotte,Construction,SingleSite,1-3Employees,1-3Employees,Residential,N,N,After2010,Upto$2M
Charlotte,Services,SingleSite,10-24Employees,10-24Employees,Miscellaneous,Y,N,1750-1950,Upto$2M
Charlotte,TransportationandPublicUtilities,SingleSite,1-3Employees,4-9Employees,Residential,N,N,2006-2010,Upto$2M
Charlotte,Services,SingleSite,1-3Employees,10-24Employees,Residential,N,N,After2010,Upto$2M
Charlotte,Services,SingleSite,1-3Employees,1-3Employees,Office,N,N,2001-2005,Upto$2M
Cornelius,Services,SingleSite,1-3Employees,1-3Employees,Office,N,N,1991-2000,Upto$2M
Charlotte,FinanceInsuranceandRealEstate,SingleSite,1-3Employees,1-3Employees,Office,N,N,1991-2000,Upto$2M
Charlotte,RetailTrade,SingleSite,1-3Employees,1-3Employees,Retail,N,N,2006-2010,Upto$2M
Charlotte,Services,SingleSite,1-3Employees,1-3Employees,Residential,N,N,After2010,Upto$2M
Cornelius,RetailTrade,SingleSite,1-3Employees,1-3Employees,Residential,N,N,After2010,Upto$2M
Charlotte,Services,SingleSite,1-3Employees,1-3Employees,Residential,N,N,1991-2000,Upto$2M
Charlotte,Services,SingleSite,1-3Employees,1-3Employees,Residential,N,N,2006-2010,Upto$2M
Charlotte,Services,SingleSite,1-3Employees,1-3Employees,Retail,N,N,After2010,Upto$2M
Huntersville,AgricultureForestryandFishing,SingleSite,4-9Employees,4-9Employees,Miscellaneous,Y,N,2006-2010,Upto$2M
Charlotte,AgricultureForestryandFishing,SingleSite,1-3Employees,1-3Employees,Residential,N,N,After2010,Upto$2M
Charlotte,Services,SingleSite,10-24Employees,10-24Employees,Miscellaneous,Y,N,1750-1950,Upto$2M
Charlotte,FinanceInsuranceandRealEstate,SingleSite,10-24Employees,10-24Employees,Office,N,N,After2010,Upto$2M
Huntersville,TransportationandPublicUtilities,SingleSite,1-3Employees,1-3Employees,Miscellaneous,Y,N,1991-2000,Upto$2M
Davidson,FinanceInsuranceandRealEstate,SingleSite,1-3Employees,1-3Employees,Office,Y,N,2001-2005,Upto$2M
Charlotte,Manufacturing,SingleSite,4-9Employees,4-9Employees,Industrial,Y,N,1971-1980,Upto$2M
Charlotte,FinanceInsuranceandRealEstate,SingleSite,1-3Employees,1-3Employees,Office,Y,N,1971-1980,Upto$2M
Charlotte,WholesaleTrade,SingleSite,1-3Employees,1-3Employees,Industrial,N,N,2001-2005,Upto$2M
Charlotte,Manufacturing,SingleSite,4-9Employees,4-9Employees,Office,Y,Y,1981-1990,Upto$2M
Charlotte,RetailTrade,SingleSite,1-3Employees,1-3Employees,Retail,Y,N,1981-1990,Upto$2M
Charlotte,Construction,SingleSite,4-9Employees,10-24Employees,Office,N,N,2006-2010,$2Mto$10M
Charlotte,Services,SingleSite,10-24Employees,10-24Employees,Office,Y,N,1750-1950,$2Mto$10M
Charlotte,Manufacturing,SingleSite,10-24Employees,10-24Employees,Industrial,Y,N,1750-1950,Upto$2M
Matthews,RetailTrade,SingleSite,25-49Employees,25-49Employees,Retail,Y,N,1750-1950,$2Mto$10M
Charlotte,TransportationandPublicUtilities,SingleSite,1-3Employees,1-3Employees,Industrial,N,N,1981-1990,Upto$2M
Charlotte,Construction,SingleSite,1-3Employees,4-9Employees,Office,Y,N,1981-1990,Upto$2M
Charlotte,Services,SingleSite,1-3Employees,1-3Employees,Office,Y,N,1981-1990,Upto$2M
Charlotte,Services,SingleSite,10-24Employees,10-24Employees,Retail,N,N,1991-2000,Upto$2M
Charlotte,FinanceInsuranceandRealEstate,SingleSite,1-3Employees,1-3Employees,Office,N,N,1991-2000,Upto$2M
Charlotte,Manufacturing,Headquarters,100-249Employees,100-249Employees,Industrial,Y,Y,1971-1980,$25Mto$50M
Charlotte,RetailTrade,Headquarters,10-24Employees,250-499Employees,Office,N,N,1981-1990,$10Mto$25M
Charlotte,Manufacturing,SingleSite,25-49Employees,25-49Employees,Industrial,Y,Y,1971-1980,$2Mto$10M
Charlotte,Services,SingleSite,25-49Employees,25-49Employees,Office,N,N,2001-2005,Upto$2M
Charlotte,Services,SingleSite,4-9Employees,4-9Employees,Office,N,N,1981-1990,Upto$2M
Charlotte,TransportationandPublicUtilities,SingleSite,1-3Employees,1-3Employees,Residential,N,Y,2006-2010,Upto$2M
Charlotte,Services,SingleSite,4-9Employees,4-9Employees,Office,Y,N,2006-2010,Upto$2M
Pineville,Services,SingleSite,1-3Employees,1-3Employees,Industrial,N,N,2001-2005,Upto$2M
Charlotte,Services,SingleSite,1-3Employees,1-3Employees,Miscellaneous,Y,N,1971-1980,Upto$2M
Charlotte,AgricultureForestryandFishing,SingleSite,10-24Employees,10-24Employees,Miscellaneous,Y,N,1991-2000,Upto$2M
Charlotte,Construction,SingleSite,1-3Employees,1-3Employees,Industrial,N,N,1991-2000,Upto$2M
Charlotte,WholesaleTrade,SingleSite,1-3Employees,4-9Employees,Office,N,N,2001-2005,Upto$2M
Charlotte,Services,SingleSite,4-9Employees,4-9Employees,Miscellaneous,Y,N,2001-2005,Upto$2M
Charlotte,Services,SingleSite,1-3Employees,1-3Employees,Residential,N,N,After2010,Upto$2M
Charlotte,FinanceInsuranceandRealEstate,SingleSite,10-24Employees,10-24Employees,Office,Y,N,1981-1990,$2Mto$10M
Charlotte,Services,SingleSite,1-3Employees,1-3Employees,Industrial,Y,N,1991-2000,Upto$2M
Charlotte,RetailTrade,SingleSite,1-3Employees,1-3Employees,Retail,N,N,After2010,Upto$2M
Charlotte,FinanceInsuranceandRealEstate,SingleSite,4-9Employees,4-9Employees,Office,Y,N,1981-1990,$2Mto$10M
Charlotte,RetailTrade,SingleSite,4-9Employees,4-9Employees,Retail,Y,Y,1971-1980,Upto$2M
Charlotte,Services,Headquarters,10-24Employees,10-24Employees,Office,Y,N,1991-2000,Upto$2M
Matthews,RetailTrade,Headquarters,250-499Employees,Over20000Employees,Office,Y,Y,1750-1950,Over$500M
Charlotte,FinanceInsuranceandRealEstate,Headquarters,4-9Employees,10-24Employees,Office,Y,N,1951-1960,Upto$2M
Pineville,Services,SingleSite,10-24Employees,10-24Employees,Miscellaneous,Y,N,1750-1950,Upto$2M
Pineville,Services,SingleSite,10-24Employees,10-24Employees,Miscellaneous,Y,N,1971-1980,Upto$2M
Charlotte,Construction,SingleSite,1-3Employees,1-3Employees,Residential,N,N,After2010,Upto$2M
Charlotte,Services,SingleSite,4-9Employees,4-9Employees,Miscellaneous,Y,N,1750-1950,Upto$2M
Charlotte,Construction,SingleSite,1-3Employees,4-9Employees,Office,Y,N,1750-1950,Upto$2M
Charlotte,WholesaleTrade,SingleSite,4-9Employees,4-9Employees,Industrial,Y,N,1750-1950,Upto$2M
Charlotte,Services,SingleSite,1-3Employees,1-3Employees,Office,N,N,After2010,Upto$2M
Charlotte,Services,SingleSite,1-3Employees,1-3Employees,Retail,N,N,After2010,Upto$2M
Charlotte,RetailTrade,SingleSite,25-49Employees,25-49Employees,Office/Retail,N,N,After2010,Upto$2M
Charlotte,Services,Headquarters,25-49Employees,50-99Employees,Office,Y,Y,1991-2000,$2Mto$10M
Charlotte,RetailTrade,SingleSite,1-3Employees,1-3Employees,Residential,N,N,After2010,Upto$2M
Charlotte,RetailTrade,SingleSite,1-3Employees,1-3Employees,Residential,N,N,After2010,Upto$2M
Charlotte,Construction,SingleSite,4-9Employees,25-49Employees,Industrial,Y,N,1961-1970,Upto$2M
Charlotte,Services,SingleSite,1-3Employees,1-3Employees,Residential,N,N,1981-1990,Upto$2M
Charlotte,Services,SingleSite,4-9Employees,4-9Employees,Miscellaneous,Y,N,1971-1980,Upto$2M
Huntersville,Services,SingleSite,4-9Employees,4-9Employees,Miscellaneous,Y,N,1991-2000,Upto$2M
Charlotte,FinanceInsuranceandRealEstate,SingleSite,1-3Employees,1-3Employees,Residential,N,N,After2010,Upto$2M
Charlotte,Services,SingleSite,10-24Employees,10-24Employees,Miscellaneous,Y,N,1971-1980,Upto$2M
Huntersville,RetailTrade,SingleSite,10-24Employees,10-24Employees,Retail,N,N,2006-2010,Upto$2M
Charlotte,RetailTrade,SingleSite,10-24Employees,10-24Employees,Office,N,N,After2010,Upto$2M
Charlotte,Construction,SingleSite,10-24Employees,50-99Employees,Office,N,N,After2010,$2Mto$10M
Charlotte,Services,Headquarters,10-24Employees,10-24Employees,Office,Y,N,1971-1980,$2Mto$10M
Charlotte,WholesaleTrade,SingleSite,1-3Employees,1-3Employees,Office,N,N,1961-1970,Upto$2M
Charlotte,Services,SingleSite,1-3Employees,1-3Employees,Retail,N,N,2006-2010,Upto$2M
Charlotte,Construction,SingleSite,1-3Employees,1-3Employees,Residential,N,N,2006-2010,Upto$2M
Charlotte,Services,SingleSite,1-3Employees,1-3Employees,Office,N,N,2006-2010,Upto$2M
Charlotte,RetailTrade,SingleSite,1-3Employees,1-3Employees,Miscellaneous,N,N,After2010,Upto$2M
Cornelius,Services,SingleSite,1-3Employees,1-3Employees,Office,N,N,2001-2005,Upto$2M
Charlotte,Services,SingleSite,4-9Employees,4-9Employees,Office,N,N,2006-2010,Upto$2M
Pineville,Services,SingleSite,50-99Employees,50-99Employees,Miscellaneous,Y,N,1991-2000,$2Mto$10M
Charlotte,Services,SingleSite,4-9Employees,4-9Employees,Retail,Y,N,1991-2000,Upto$2M
Charlotte,Services,Headquarters,4-9Employees,50-99Employees,Office,N,N,2006-2010,$2Mto$10M
